"id","timestamp","team_id","gacha_currency_delta","type","banner_slug","puzzle_slug","quest_slug","event_number","submitted_answer","guess_status","client_id","data","internal_data"
22313,"2026-01-18 02:05:11.08637-05",807,0,"quest_guess","charts",NULL,"charts-quest-N",NULL,"hoover","incorrect",NULL,NULL,NULL
22315,"2026-01-18 02:05:20.555067-05",935,0,"hourly_submission","hourlies",NULL,"hourlies-10",NULL,"1",NULL,"935:5pSr6hfr9kBHh9of",NULL,NULL
22316,"2026-01-18 02:05:20.714422-05",33,0,"quest_guess","characters",NULL,"characters-quest-J",NULL,"Chizuru mizuhara","incorrect",NULL,NULL,NULL
22318,"2026-01-18 02:05:24.275026-05",10,0,"hourly_submission","hourlies",NULL,"hourlies-1",NULL,"metapuzzle",NULL,"10:XSBykN94G2yovkmS",NULL,NULL
22319,"2026-01-18 02:05:24.874853-05",298,800,"quest_guess","cells",NULL,"cells-quest-Q",NULL,"230","correct",NULL,NULL,NULL
22321,"2026-01-18 02:05:35.887438-05",935,0,"hourly_submission","hourlies",NULL,"hourlies-11",NULL,"soft",NULL,"935:5pSr6hfr9kBHh9of",NULL,NULL
22323,"2026-01-18 02:05:46.243184-05",10,0,"hourly_submission","hourlies",NULL,"hourlies-3",NULL,"Connections",NULL,"10:XSBykN94G2yovkmS",NULL,NULL
22324,"2026-01-18 02:05:48.793665-05",807,0,"quest_guess","charts",NULL,"charts-quest-N",NULL,"truman","incorrect",NULL,NULL,NULL
22325,"2026-01-18 02:05:49.36564-05",801,-100,"clue_pulled","art","common_scenes",NULL,110,NULL,NULL,NULL,"{""clue_id"": ""art-1""}",NULL
22326,"2026-01-18 02:05:49.36564-05",801,-100,"clue_pulled","art","meme_scenes",NULL,111,NULL,NULL,NULL,"{""clue_id"": ""art-42""}",NULL
22327,"2026-01-18 02:05:49.36564-05",801,-100,"clue_pulled","art","common_scenes",NULL,112,NULL,NULL,NULL,"{""clue_id"": ""art-30""}",NULL
22328,"2026-01-18 02:05:49.36564-05",801,-100,"clue_pulled","art","meme_scenes",NULL,113,NULL,NULL,NULL,"{""clue_id"": ""art-52""}",NULL
22329,"2026-01-18 02:05:49.36564-05",801,-100,"clue_pulled","art","common_scenes",NULL,114,NULL,NULL,NULL,"{""clue_id"": ""art-35""}",NULL
22330,"2026-01-18 02:05:49.36564-05",801,-100,"clue_pulled","art","common_scenes",NULL,115,NULL,NULL,NULL,"{""clue_id"": ""art-15""}",NULL
22331,"2026-01-18 02:05:49.36564-05",801,-100,"clue_pulled","art","meme_scenes",NULL,116,NULL,NULL,NULL,"{""clue_id"": ""art-54""}",NULL
22332,"2026-01-18 02:05:49.36564-05",801,-100,"clue_pulled","art","meme_scenes",NULL,117,NULL,NULL,NULL,"{""clue_id"": ""art-49""}",NULL
22333,"2026-01-18 02:05:49.36564-05",801,-100,"clue_pulled","art","common_scenes",NULL,118,NULL,NULL,NULL,"{""clue_id"": ""art-34""}",NULL
22334,"2026-01-18 02:05:49.36564-05",801,-100,"clue_pulled","art","meme_scenes",NULL,119,NULL,NULL,NULL,"{""clue_id"": ""art-60""}",NULL
22335,"2026-01-18 02:05:49.985634-05",22,0,"quest_guess","words",NULL,"words-quest-I",NULL,"cider","incorrect",NULL,NULL,NULL
22336,"2026-01-18 02:05:54.088674-05",100,0,"quest_guess","art",NULL,"art-quest-R",NULL,"mary","incorrect",NULL,NULL,NULL
22338,"2026-01-18 02:05:54.169468-05",935,0,"hourly_submission","hourlies",NULL,"hourlies-12",NULL,"MM/DD/YYYY",NULL,"935:5pSr6hfr9kBHh9of",NULL,NULL
22339,"2026-01-18 02:05:55.079618-05",298,-100,"clue_pulled","characters","goku",NULL,91,NULL,NULL,NULL,"{""clue_id"": ""characters-46""}",NULL
22340,"2026-01-18 02:05:55.079618-05",298,-100,"clue_pulled","characters","hear_me_out",NULL,92,NULL,NULL,NULL,"{""clue_id"": ""characters-51""}",NULL
22341,"2026-01-18 02:05:55.079618-05",298,-100,"clue_pulled","characters","hear_me_out",NULL,93,NULL,NULL,NULL,"{""clue_id"": ""characters-11""}",NULL
22342,"2026-01-18 02:05:55.079618-05",298,-100,"clue_pulled","characters","hear_me_out",NULL,94,NULL,NULL,NULL,"{""clue_id"": ""characters-43""}",NULL
22343,"2026-01-18 02:05:55.079618-05",298,-100,"clue_pulled","characters","hear_me_out",NULL,95,NULL,NULL,NULL,"{""clue_id"": ""characters-33""}",NULL
22344,"2026-01-18 02:05:55.079618-05",298,-100,"clue_pulled","characters","goku",NULL,96,NULL,NULL,NULL,"{""clue_id"": ""characters-42""}",NULL
22345,"2026-01-18 02:05:55.079618-05",298,-100,"clue_pulled","characters","goku",NULL,97,NULL,NULL,NULL,"{""clue_id"": ""characters-39""}",NULL
22346,"2026-01-18 02:05:55.079618-05",298,-100,"clue_pulled","characters","hear_me_out",NULL,98,NULL,NULL,NULL,"{""clue_id"": ""characters-71""}",NULL
22347,"2026-01-18 02:05:55.079618-05",298,-100,"clue_pulled","characters","hear_me_out",NULL,99,NULL,NULL,NULL,"{""clue_id"": ""characters-5""}",NULL
22348,"2026-01-18 02:05:55.079618-05",298,-100,"clue_pulled","characters","hear_me_out",NULL,100,NULL,NULL,NULL,"{""clue_id"": ""characters-71""}",NULL
22350,"2026-01-18 02:05:57.097304-05",10,0,"hourly_submission","hourlies",NULL,"hourlies-4",NULL,"hard",NULL,"10:XSBykN94G2yovkmS",NULL,NULL
22352,"2026-01-18 02:05:58.946535-05",935,0,"hourly_submission","hourlies",NULL,"hourlies-13",NULL,"yay",NULL,"935:5pSr6hfr9kBHh9of",NULL,NULL
22353,"2026-01-18 02:05:59.801683-05",33,0,"quest_guess","characters",NULL,"characters-quest-C",NULL,"spirit","incorrect",NULL,NULL,NULL
22355,"2026-01-18 02:06:06.46255-05",935,0,"hourly_submission","hourlies",NULL,"hourlies-14",NULL,"keyboard and mouse",NULL,"935:5pSr6hfr9kBHh9of",NULL,NULL
22357,"2026-01-18 02:06:08.477226-05",10,0,"hourly_submission","hourlies",NULL,"hourlies-5",NULL,"white and gold",NULL,"10:XSBykN94G2yovkmS",NULL,NULL
22358,"2026-01-18 02:06:14.502907-05",807,0,"quest_guess","words",NULL,"words-quest-G",NULL,"les halles","incorrect",NULL,NULL,NULL
22360,"2026-01-18 02:06:19.87817-05",10,0,"hourly_submission","hourlies",NULL,"hourlies-6",NULL,"stat-ta",NULL,"10:XSBykN94G2yovkmS",NULL,NULL
22361,"2026-01-18 02:06:20.497269-05",807,800,"quest_guess","charts",NULL,"charts-quest-N",NULL,"ADAMS","correct",NULL,NULL,NULL
22362,"2026-01-18 02:06:24.656365-05",498,0,"quest_guess","charts",NULL,"charts-quest-F",NULL,"helium","incorrect",NULL,NULL,NULL
22363,"2026-01-18 02:06:25.650125-05",10,0,"quest_guess","cells",NULL,"cells-quest-C",NULL,"011221232332323434434554","incorrect",NULL,NULL,NULL
22365,"2026-01-18 02:06:29.515758-05",10,0,"hourly_submission","hourlies",NULL,"hourlies-7",NULL,"day-ta",NULL,"10:XSBykN94G2yovkmS",NULL,NULL
22366,"2026-01-18 02:06:33.747931-05",22,0,"quest_guess","words",NULL,"words-quest-N",NULL,"nit","incorrect",NULL,NULL,NULL
22368,"2026-01-18 02:06:40.31086-05",10,0,"hourly_submission","hourlies",NULL,"hourlies-9",NULL,"aisle",NULL,"10:XSBykN94G2yovkmS",NULL,NULL
22369,"2026-01-18 02:06:43.841242-05",801,0,"quest_guess","art",NULL,"art-quest-L",NULL,"donald glover","incorrect",NULL,NULL,NULL
22370,"2026-01-18 02:06:46.585906-05",801,-100,"shell_pulled","art","meme_scenes",NULL,120,NULL,NULL,NULL,"{}",NULL
22371,"2026-01-18 02:06:47.871493-05",807,0,"quest_guess","charts",NULL,"charts-quest-O",NULL,"marble","incorrect",NULL,NULL,NULL
22372,"2026-01-18 02:06:56.781778-05",801,-100,"clue_pulled","art","common_scenes",NULL,121,NULL,NULL,NULL,"{""clue_id"": ""art-34""}",NULL
22374,"2026-01-18 02:06:59.48177-05",10,0,"hourly_submission","hourlies",NULL,"hourlies-10",NULL,"3",NULL,"10:XSBykN94G2yovkmS",NULL,NULL
22375,"2026-01-18 02:07:06.034077-05",935,800,"quest_guess","words",NULL,"words-quest-H",NULL,"atv","correct",NULL,NULL,NULL
22376,"2026-01-18 02:07:08.521478-05",14,0,"quest_guess","art",NULL,"art-quest-K",NULL,"three","incorrect",NULL,NULL,NULL
22378,"2026-01-18 02:07:08.656134-05",10,0,"hourly_submission","hourlies",NULL,"hourlies-11",NULL,"crunchy",NULL,"10:XSBykN94G2yovkmS",NULL,NULL
22379,"2026-01-18 02:07:15.073554-05",807,-100,"clue_pulled","charts","plots",NULL,81,NULL,NULL,NULL,"{""clue_id"": ""charts-34""}",NULL
22380,"2026-01-18 02:07:19.717231-05",807,800,"quest_guess","charts",NULL,"charts-quest-O",NULL,"MARBLE ZONE","correct",NULL,NULL,NULL
22382,"2026-01-18 02:07:20.377596-05",10,0,"hourly_submission","hourlies",NULL,"hourlies-13",NULL,"yay",NULL,"10:XSBykN94G2yovkmS",NULL,NULL
22383,"2026-01-18 02:07:25.916644-05",498,0,"quest_guess","charts",NULL,"charts-quest-F",NULL,"silicon","incorrect",NULL,NULL,NULL
22384,"2026-01-18 02:07:29.294996-05",298,-100,"clue_pulled","art","meme_scenes",NULL,94,NULL,NULL,NULL,"{""clue_id"": ""art-55""}",NULL
22385,"2026-01-18 02:07:29.294996-05",298,-100,"clue_pulled","art","meme_scenes",NULL,95,NULL,NULL,NULL,"{""clue_id"": ""art-47""}",NULL
22386,"2026-01-18 02:07:29.294996-05",298,-100,"clue_pulled","art","common_scenes",NULL,96,NULL,NULL,NULL,"{""clue_id"": ""art-15""}",NULL
22387,"2026-01-18 02:07:29.294996-05",298,-100,"clue_pulled","art","meme_scenes",NULL,97,NULL,NULL,NULL,"{""clue_id"": ""art-53""}",NULL
22388,"2026-01-18 02:07:29.294996-05",298,-100,"clue_pulled","art","meme_scenes",NULL,98,NULL,NULL,NULL,"{""clue_id"": ""art-40""}",NULL
22389,"2026-01-18 02:07:29.294996-05",298,-100,"clue_pulled","art","meme_scenes",NULL,99,NULL,NULL,NULL,"{""clue_id"": ""art-39""}",NULL
22390,"2026-01-18 02:07:29.294996-05",298,-100,"clue_pulled","art","meme_scenes",NULL,100,NULL,NULL,NULL,"{""clue_id"": ""art-58""}",NULL
22391,"2026-01-18 02:07:29.294996-05",298,-100,"clue_pulled","art","meme_scenes",NULL,101,NULL,NULL,NULL,"{""clue_id"": ""art-40""}",NULL
22392,"2026-01-18 02:07:29.294996-05",298,-100,"clue_pulled","art","common_scenes",NULL,102,NULL,NULL,NULL,"{""clue_id"": ""art-28""}",NULL
22393,"2026-01-18 02:07:29.294996-05",298,-100,"clue_pulled","art","common_scenes",NULL,103,NULL,NULL,NULL,"{""clue_id"": ""art-3""}",NULL
22395,"2026-01-18 02:07:29.317153-05",10,0,"hourly_submission","hourlies",NULL,"hourlies-14",NULL,"controller",NULL,"10:XSBykN94G2yovkmS",NULL,NULL
22396,"2026-01-18 02:07:33.821163-05",807,-100,"clue_pulled","charts","plots",NULL,82,NULL,NULL,NULL,"{""clue_id"": ""charts-35""}",NULL
22397,"2026-01-18 02:07:33.821163-05",807,-100,"clue_pulled","charts","graphs",NULL,83,NULL,NULL,NULL,"{""clue_id"": ""charts-21""}",NULL
22398,"2026-01-18 02:07:33.821163-05",807,-100,"clue_pulled","charts","plots",NULL,84,NULL,NULL,NULL,"{""clue_id"": ""charts-41""}",NULL
22399,"2026-01-18 02:07:33.821163-05",807,-100,"clue_pulled","charts","graphs",NULL,85,NULL,NULL,NULL,"{""clue_id"": ""charts-3""}",NULL
22400,"2026-01-18 02:07:33.821163-05",807,-100,"clue_pulled","charts","plots",NULL,86,NULL,NULL,NULL,"{""clue_id"": ""charts-27""}",NULL
22401,"2026-01-18 02:07:33.821163-05",807,-100,"clue_pulled","charts","plots",NULL,87,NULL,NULL,NULL,"{""clue_id"": ""charts-35""}",NULL
22402,"2026-01-18 02:07:33.821163-05",807,-100,"clue_pulled","charts","plots",NULL,88,NULL,NULL,NULL,"{""clue_id"": ""charts-28""}",NULL
22403,"2026-01-18 02:07:33.821163-05",807,-100,"clue_pulled","charts","plots",NULL,89,NULL,NULL,NULL,"{""clue_id"": ""charts-54""}",NULL
22404,"2026-01-18 02:07:33.821163-05",807,-100,"clue_pulled","charts","graphs",NULL,90,NULL,NULL,NULL,"{""clue_id"": ""charts-12""}",NULL
22405,"2026-01-18 02:07:33.821163-05",807,-100,"clue_pulled","charts","plots",NULL,91,NULL,NULL,NULL,"{""clue_id"": ""charts-40""}",NULL
22406,"2026-01-18 02:07:34.114409-05",956,100,"quest_guess","hourlies",NULL,"hourlies-25",NULL,"done","correct",NULL,NULL,NULL
22407,"2026-01-18 02:07:34.114409-05",956,0,"hourly_submission","hourlies",NULL,"hourlies-25",NULL,"single",NULL,"956:YrTnSHEGCRrfbJz6",NULL,NULL
22408,"2026-01-18 02:07:39.324478-05",935,-100,"clue_pulled","cells","building_blocks",NULL,51,NULL,NULL,NULL,"{""clue_id"": ""cells-44""}",NULL
22409,"2026-01-18 02:07:41.118509-05",935,800,"quest_guess","words",NULL,"words-quest-B",NULL,"shout","correct",NULL,NULL,NULL
22410,"2026-01-18 02:07:44.746258-05",935,-100,"shell_pulled","cells","easy_as_1_22_333",NULL,52,NULL,NULL,NULL,"{}",NULL
22411,"2026-01-18 02:07:46.352828-05",956,100,"quest_guess","hourlies",NULL,"hourlies-26",NULL,"done","correct",NULL,NULL,NULL
22412,"2026-01-18 02:07:46.352828-05",956,0,"hourly_submission","hourlies",NULL,"hourlies-26",NULL,"yes",NULL,"956:YrTnSHEGCRrfbJz6",NULL,NULL
22413,"2026-01-18 02:07:50.342114-05",807,-100,"clue_pulled","characters","hear_me_out",NULL,1,NULL,NULL,NULL,"{""clue_id"": ""characters-11""}",NULL
22414,"2026-01-18 02:07:51.955262-05",935,-100,"clue_pulled","cells","building_blocks",NULL,53,NULL,NULL,NULL,"{""clue_id"": ""cells-49""}",NULL
22415,"2026-01-18 02:07:51.955262-05",935,-100,"clue_pulled","cells","easy_as_1_22_333",NULL,54,NULL,NULL,NULL,"{""clue_id"": ""cells-14""}",NULL
22416,"2026-01-18 02:07:51.955262-05",935,-100,"clue_pulled","cells","easy_as_1_22_333",NULL,55,NULL,NULL,NULL,"{""clue_id"": ""cells-17""}",NULL
22417,"2026-01-18 02:07:51.955262-05",935,-100,"clue_pulled","cells","building_blocks",NULL,56,NULL,NULL,NULL,"{""clue_id"": ""cells-40""}",NULL
22418,"2026-01-18 02:07:51.955262-05",935,-100,"clue_pulled","cells","easy_as_1_22_333",NULL,57,NULL,NULL,NULL,"{""clue_id"": ""cells-9""}",NULL
22419,"2026-01-18 02:07:51.955262-05",935,-100,"clue_pulled","cells","building_blocks",NULL,58,NULL,NULL,NULL,"{""clue_id"": ""cells-40""}",NULL
22420,"2026-01-18 02:07:51.955262-05",935,-100,"clue_pulled","cells","building_blocks",NULL,59,NULL,NULL,NULL,"{""clue_id"": ""cells-50""}",NULL
22421,"2026-01-18 02:07:51.955262-05",935,-100,"clue_pulled","cells","easy_as_1_22_333",NULL,60,NULL,NULL,NULL,"{""clue_id"": ""cells-19""}",NULL
22422,"2026-01-18 02:07:51.955262-05",935,-100,"clue_pulled","cells","building_blocks",NULL,61,NULL,NULL,NULL,"{""clue_id"": ""cells-45""}",NULL
22423,"2026-01-18 02:07:51.955262-05",935,-100,"clue_pulled","cells","easy_as_1_22_333",NULL,62,NULL,NULL,NULL,"{""clue_id"": ""cells-20""}",NULL
22424,"2026-01-18 02:07:53.898429-05",956,100,"quest_guess","hourlies",NULL,"hourlies-27",NULL,"done","correct",NULL,NULL,NULL
22425,"2026-01-18 02:07:53.898429-05",956,0,"hourly_submission","hourlies",NULL,"hourlies-27",NULL,"black",NULL,"956:YrTnSHEGCRrfbJz6",NULL,NULL
22426,"2026-01-18 02:07:58.024162-05",498,0,"quest_guess","charts",NULL,"charts-quest-F",NULL,"He","incorrect",NULL,NULL,NULL
22427,"2026-01-18 02:07:59.412448-05",935,-100,"clue_pulled","words","as_the_fly_crows",NULL,69,NULL,NULL,NULL,"{""clue_id"": ""words-2""}",NULL
22428,"2026-01-18 02:08:03.990177-05",935,-100,"clue_pulled","words","as_the_fly_crows",NULL,70,NULL,NULL,NULL,"{""clue_id"": ""words-13""}",NULL
22429,"2026-01-18 02:08:05.211394-05",956,100,"quest_guess","hourlies",NULL,"hourlies-28",NULL,"done","correct",NULL,NULL,NULL
22430,"2026-01-18 02:08:05.211394-05",956,0,"hourly_submission","hourlies",NULL,"hourlies-28",NULL,"odd",NULL,"956:YrTnSHEGCRrfbJz6",NULL,NULL
22431,"2026-01-18 02:08:06.725529-05",935,-100,"clue_pulled","words","charfactor",NULL,71,NULL,NULL,NULL,"{""clue_id"": ""words-39""}",NULL
22432,"2026-01-18 02:08:08.558323-05",9,-100,"clue_pulled","art","common_scenes",NULL,81,NULL,NULL,NULL,"{""clue_id"": ""art-28""}",NULL
22433,"2026-01-18 02:08:10.339613-05",935,-100,"clue_pulled","words","as_the_fly_crows",NULL,72,NULL,NULL,NULL,"{""clue_id"": ""words-1""}",NULL
22434,"2026-01-18 02:08:11.127802-05",498,100,"quest_guess","hourlies",NULL,"hourlies-45",NULL,"done","correct",NULL,NULL,NULL
22435,"2026-01-18 02:08:11.127802-05",498,0,"hourly_submission","hourlies",NULL,"hourlies-45",NULL,"charmander",NULL,"498:EqATtWagXhr5GFCW",NULL,NULL
22436,"2026-01-18 02:08:12.412382-05",956,100,"quest_guess","hourlies",NULL,"hourlies-29",NULL,"done","correct",NULL,NULL,NULL
22437,"2026-01-18 02:08:12.412382-05",956,0,"hourly_submission","hourlies",NULL,"hourlies-29",NULL,"low",NULL,"956:YrTnSHEGCRrfbJz6",NULL,NULL
22438,"2026-01-18 02:08:14.176489-05",10,-100,"clue_pulled","cells","building_blocks",NULL,0,NULL,NULL,NULL,"{""clue_id"": ""cells-33""}",NULL
22439,"2026-01-18 02:08:15.992327-05",807,-100,"clue_pulled","characters","hear_me_out",NULL,2,NULL,NULL,NULL,"{""clue_id"": ""characters-12""}",NULL
22440,"2026-01-18 02:08:18.743141-05",498,100,"quest_guess","hourlies",NULL,"hourlies-46",NULL,"done","correct",NULL,NULL,NULL
22441,"2026-01-18 02:08:18.743141-05",498,0,"hourly_submission","hourlies",NULL,"hourlies-46",NULL,"5",NULL,"498:EqATtWagXhr5GFCW",NULL,NULL
22442,"2026-01-18 02:08:28.390413-05",22,800,"quest_guess","words",NULL,"words-quest-D",NULL,"kernel","correct",NULL,NULL,NULL
22443,"2026-01-18 02:08:30.937757-05",807,-100,"clue_pulled","characters","hear_me_out",NULL,3,NULL,NULL,NULL,"{""clue_id"": ""characters-58""}",NULL
22444,"2026-01-18 02:08:31.318192-05",498,100,"quest_guess","hourlies",NULL,"hourlies-47",NULL,"done","correct",NULL,NULL,NULL
22445,"2026-01-18 02:08:31.318192-05",498,0,"hourly_submission","hourlies",NULL,"hourlies-47",NULL,"Black/White",NULL,"498:EqATtWagXhr5GFCW",NULL,NULL
22446,"2026-01-18 02:08:31.873217-05",9,-100,"clue_pulled","art","common_scenes",NULL,82,NULL,NULL,NULL,"{""clue_id"": ""art-9""}",NULL
22447,"2026-01-18 02:08:40.516504-05",10,0,"quest_guess","art",NULL,"art-quest-J",NULL,"bye","incorrect",NULL,NULL,NULL
22448,"2026-01-18 02:08:46.998952-05",498,100,"quest_guess","hourlies",NULL,"hourlies-48",NULL,"done","correct",NULL,NULL,NULL
22449,"2026-01-18 02:08:46.998952-05",498,0,"hourly_submission","hourlies",NULL,"hourlies-48",NULL,"Vaporeon",NULL,"498:EqATtWagXhr5GFCW",NULL,NULL
22450,"2026-01-18 02:09:00.758104-05",498,100,"quest_guess","hourlies",NULL,"hourlies-49",NULL,"done","correct",NULL,NULL,NULL
22451,"2026-01-18 02:09:00.758104-05",498,0,"hourly_submission","hourlies",NULL,"hourlies-49",NULL,"every Pokémon",NULL,"498:A6SXLD93ZQDZNaAv",NULL,NULL
22453,"2026-01-18 02:09:01.44231-05",498,0,"hourly_submission","hourlies",NULL,"hourlies-49",NULL,"one billion lions",NULL,"498:EqATtWagXhr5GFCW",NULL,NULL
22454,"2026-01-18 02:09:06.002388-05",298,0,"quest_guess","characters",NULL,"characters-quest-F",NULL,"chord","incorrect",NULL,NULL,NULL
22455,"2026-01-18 02:09:13.979808-05",807,0,"quest_guess","characters",NULL,"characters-quest-C",NULL,"sen","incorrect",NULL,NULL,NULL
22456,"2026-01-18 02:09:14.213481-05",33,-100,"clue_pulled","characters","goku",NULL,76,NULL,NULL,NULL,"{""clue_id"": ""characters-39""}",NULL
22458,"2026-01-18 02:09:17.263549-05",942,0,"hourly_submission","hourlies",NULL,"hourlies-24",NULL,"no",NULL,"942:fFtekWZtYvvHQiF5",NULL,NULL
22459,"2026-01-18 02:09:20.056972-05",33,-100,"clue_pulled","characters","goku",NULL,77,NULL,NULL,NULL,"{""clue_id"": ""characters-45""}",NULL
22460,"2026-01-18 02:09:20.056972-05",33,-100,"clue_pulled","characters","goku",NULL,78,NULL,NULL,NULL,"{""clue_id"": ""characters-59""}",NULL
22461,"2026-01-18 02:09:20.056972-05",33,-100,"clue_pulled","characters","goku",NULL,79,NULL,NULL,NULL,"{""clue_id"": ""characters-66""}",NULL
22462,"2026-01-18 02:09:20.056972-05",33,-100,"clue_pulled","characters","hear_me_out",NULL,80,NULL,NULL,NULL,"{""clue_id"": ""characters-65""}",NULL
22463,"2026-01-18 02:09:20.056972-05",33,-100,"clue_pulled","characters","hear_me_out",NULL,81,NULL,NULL,NULL,"{""clue_id"": ""characters-2""}",NULL
22464,"2026-01-18 02:09:20.056972-05",33,-100,"clue_pulled","characters","hear_me_out",NULL,82,NULL,NULL,NULL,"{""clue_id"": ""characters-7""}",NULL
22465,"2026-01-18 02:09:20.056972-05",33,-100,"clue_pulled","characters","hear_me_out",NULL,83,NULL,NULL,NULL,"{""clue_id"": ""characters-4""}",NULL
22466,"2026-01-18 02:09:20.056972-05",33,-100,"clue_pulled","characters","goku",NULL,84,NULL,NULL,NULL,"{""clue_id"": ""characters-40""}",NULL
22467,"2026-01-18 02:09:20.056972-05",33,-100,"clue_pulled","characters","goku",NULL,85,NULL,NULL,NULL,"{""clue_id"": ""characters-39""}",NULL
22468,"2026-01-18 02:09:20.056972-05",33,-100,"clue_pulled","characters","hear_me_out",NULL,86,NULL,NULL,NULL,"{""clue_id"": ""characters-58""}",NULL
22470,"2026-01-18 02:09:30.059428-05",942,0,"hourly_submission","hourlies",NULL,"hourlies-23",NULL,"natural",NULL,"942:fFtekWZtYvvHQiF5",NULL,NULL
22471,"2026-01-18 02:09:46.428123-05",807,-100,"clue_pulled","charts","graphs",NULL,92,NULL,NULL,NULL,"{""clue_id"": ""charts-11""}",NULL
22472,"2026-01-18 02:09:46.49239-05",807,0,"quest_guess","characters",NULL,"characters-quest-C",NULL,"beer","incorrect",NULL,NULL,NULL
22473,"2026-01-18 02:09:51.098312-05",807,-100,"clue_pulled","charts","plots",NULL,93,NULL,NULL,NULL,"{""clue_id"": ""charts-36""}",NULL
22474,"2026-01-18 02:09:51.921848-05",33,-100,"clue_pulled","characters","goku",NULL,87,NULL,NULL,NULL,"{""clue_id"": ""characters-26""}",NULL
22475,"2026-01-18 02:09:52.402669-05",498,-100,"clue_pulled","words","charfactor",NULL,130,NULL,NULL,NULL,"{""clue_id"": ""words-29""}",NULL
22476,"2026-01-18 02:09:52.492321-05",9,0,"quest_guess","art",NULL,"art-quest-A",NULL,"d415","incorrect",NULL,NULL,NULL
22477,"2026-01-18 02:09:56.16237-05",33,-100,"clue_pulled","characters","hear_me_out",NULL,88,NULL,NULL,NULL,"{""clue_id"": ""characters-10""}",NULL
22478,"2026-01-18 02:09:56.699522-05",807,-100,"clue_pulled","charts","graphs",NULL,94,NULL,NULL,NULL,"{""clue_id"": ""charts-14""}",NULL
22479,"2026-01-18 02:10:00.430618-05",33,-100,"clue_pulled","characters","hear_me_out",NULL,89,NULL,NULL,NULL,"{""clue_id"": ""characters-27""}",NULL
22481,"2026-01-18 02:10:02.395506-05",942,0,"hourly_submission","hourlies",NULL,"hourlies-22",NULL,"1",NULL,"942:fFtekWZtYvvHQiF5",NULL,NULL
22482,"2026-01-18 02:10:03.306602-05",33,-100,"shell_pulled","characters","hear_me_out",NULL,90,NULL,NULL,NULL,"{}",NULL
22483,"2026-01-18 02:10:07.172448-05",22,800,"quest_guess","art",NULL,"art-quest-K",NULL,"3","correct",NULL,NULL,NULL
22484,"2026-01-18 02:10:11.167705-05",935,0,"quest_guess","words",NULL,"words-quest-C",NULL,"step","incorrect",NULL,NULL,NULL
22485,"2026-01-18 02:10:11.536403-05",595,0,"quest_guess","charts",NULL,"charts-quest-Q",NULL,"civil war history","incorrect",NULL,NULL,NULL
22487,"2026-01-18 02:10:14.456912-05",942,0,"hourly_submission","hourlies",NULL,"hourlies-21",NULL,"Monday",NULL,"942:fFtekWZtYvvHQiF5",NULL,NULL
22489,"2026-01-18 02:10:20.455714-05",942,0,"hourly_submission","hourlies",NULL,"hourlies-20",NULL,"Saturday",NULL,"942:fFtekWZtYvvHQiF5",NULL,NULL
22490,"2026-01-18 02:10:30.409029-05",942,800,"quest_guess","art",NULL,"art-quest-O",NULL,"NAE","correct",NULL,NULL,NULL
22492,"2026-01-18 02:10:32.726086-05",942,0,"hourly_submission","hourlies",NULL,"hourlies-17",NULL,"0",NULL,"942:fFtekWZtYvvHQiF5",NULL,NULL
22493,"2026-01-18 02:10:34.112338-05",33,0,"quest_guess","characters",NULL,"characters-quest-D",NULL,"F","incorrect",NULL,NULL,NULL
22495,"2026-01-18 02:10:37.582559-05",942,0,"hourly_submission","hourlies",NULL,"hourlies-18",NULL,"skill",NULL,"942:fFtekWZtYvvHQiF5",NULL,NULL
22497,"2026-01-18 02:10:40.715313-05",942,0,"hourly_submission","hourlies",NULL,"hourlies-16",NULL,"tea",NULL,"942:fFtekWZtYvvHQiF5",NULL,NULL
22499,"2026-01-18 02:10:44.546671-05",942,0,"hourly_submission","hourlies",NULL,"hourlies-15",NULL,"yay",NULL,"942:fFtekWZtYvvHQiF5",NULL,NULL
22500,"2026-01-18 02:10:49.979626-05",595,0,"quest_guess","charts",NULL,"charts-quest-Q",NULL,"gettysburg","incorrect",NULL,NULL,NULL
22502,"2026-01-18 02:10:53.037228-05",942,0,"hourly_submission","hourlies",NULL,"hourlies-14",NULL,"controller",NULL,"942:fFtekWZtYvvHQiF5",NULL,NULL
22503,"2026-01-18 02:10:53.799812-05",22,0,"quest_guess","words",NULL,"words-quest-E",NULL,"iota","incorrect",NULL,NULL,NULL
22505,"2026-01-18 02:11:01.674505-05",942,0,"hourly_submission","hourlies",NULL,"hourlies-13",NULL,"yay",NULL,"942:fFtekWZtYvvHQiF5",NULL,NULL
22506,"2026-01-18 02:11:04.38947-05",935,0,"quest_guess","art",NULL,"art-quest-J",NULL,"money","incorrect",NULL,NULL,NULL
22507,"2026-01-18 02:11:09.091858-05",807,0,"quest_guess","art",NULL,"art-quest-J",NULL,"yes","incorrect",NULL,NULL,NULL
22509,"2026-01-18 02:11:09.347044-05",942,0,"hourly_submission","hourlies",NULL,"hourlies-12",NULL,"YYYY/MM/DD",NULL,"942:fFtekWZtYvvHQiF5",NULL,NULL
22511,"2026-01-18 02:11:16.74583-05",942,0,"hourly_submission","hourlies",NULL,"hourlies-11",NULL,"crunchy",NULL,"942:fFtekWZtYvvHQiF5",NULL,NULL
